arxiv_id,reached_out_link,reached_out_success,reached_out_note,num_models,num_datasets,num_spaces,title,github,github_stars,conference_name,upvotes,num_comments,github_mention_hf,has_artifact,submitted_by,date
2307.13854,,0.0,,0.0,0.0,0.0,WebArena: A Realistic Web Environment for Building Autonomous Agents,https://github.com/web-arena-x/webarena,708.0,NeurIPS2024,22,4,0.0,False,akhaliq,2023-07-27
2307.13854,,0.0,,0.0,0.0,0.0,WebArena: A Realistic Web Environment for Building Autonomous Agents,https://github.com/web-arena-x/webarena,708.0,NeurIPS2024,22,4,0.0,False,akhaliq,2023-07-27
2307.13702,,0.0,,0.0,0.0,0.0,Measuring Faithfulness in Chain-of-Thought Reasoning,,,,27,1,0.0,False,akhaliq,2023-07-27
2307.14335,,0.0,,0.0,0.0,2.0,WavJourney: Compositional Audio Creation with Large Language Models,https://github.com/audio-agi/wavjourney,516.0,,43,1,1.0,True,akhaliq,2023-07-27
2307.13908,,0.0,,0.0,0.0,0.0,Points-to-3D: Bridging the Gap between Sparse Points and Shape-Controllable Text-to-3D Generation,,,,8,0,0.0,False,akhaliq,2023-07-27
2307.15042,,0.0,,0.0,0.0,0.0,TEDi: Temporally-Entangled Diffusion for Long-Term Motion Synthesis,https://github.com/threedle/TEDi,40.0,,7,0,0.0,False,akhaliq,2023-07-28
2307.14460,,0.0,,4.0,0.0,4.0,MiDaS v3.1 -- A Model Zoo for Robust Monocular Relative Depth Estimation,https://github.com/isl-org/MiDaS,4457.0,,8,1,1.0,True,akhaliq,2023-07-28
2307.13813,,0.0,,0.0,0.0,0.0,How to Scale Your EMA,,,NeurIPS2023,8,4,0.0,False,akhaliq,2023-07-28
2307.14535,,0.0,,0.0,0.0,0.0,Scaling Up and Distilling Down: Language-Guided Robot Skill Acquisition,https://github.com/real-stanford/scalingup,,,13,0,0.0,False,akhaliq,2023-07-28
2307.15063,,0.0,,0.0,0.0,0.0,To Adapt or Not to Adapt? Real-Time Adaptation for Semantic Segmentation,https://github.com/MarcBotet/hamlet,,,17,1,0.0,False,akhaliq,2023-07-28
2307.14995,,0.0,,8.0,0.0,0.0,Scaling TransNormer to 175 Billion Parameters,,,,21,4,0.0,True,akhaliq,2023-07-28
2307.14936,,0.0,,0.0,0.0,0.0,PanGu-Coder2: Boosting Large Language Models for Code with Ranking Feedback,,,,42,2,0.0,False,akhaliq,2023-07-28
2307.14620,,0.0,,1.0,0.0,0.0,NeRF-Det: Learning Geometry-Aware Volumetric Representation for Multi-View 3D Object Detection,https://github.com/facebookresearch/nerf-det,283.0,,13,0,0.0,True,akhaliq,2023-07-28
2307.15504,,0.0,,0.0,0.0,0.0,Exploring Format Consistency for Instruction Tuning,https://github.com/thunlp/unifiedinstructiontuning,,,6,0,0.0,False,akhaliq,2023-07-31
2307.15131,,0.0,,0.0,0.0,0.0,Seal-3D: Interactive Pixel-Level Editing for Neural Radiance Fields,https://github.com/windingwind/seal-3d,,,5,0,0.0,False,akhaliq,2023-07-31
2307.15593,,0.0,,0.0,0.0,0.0,Robust Distortion-free Watermarks for Language Models,https://github.com/jthickstun/watermark,,,8,0,0.0,False,akhaliq,2023-07-31
2307.15217,,0.0,,0.0,0.0,0.0,Open Problems and Fundamental Limitations of Reinforcement Learning from Human Feedback,,,,36,4,0.0,False,akhaliq,2023-07-31
2307.15189,,0.0,,1.0,0.0,0.0,Med-Flamingo: a Multimodal Medical Few-shot Learner,https://github.com/snap-stanford/med-flamingo,377.0,,22,1,1.0,True,akhaliq,2023-07-31
2307.15337,,0.0,,0.0,0.0,0.0,Skeleton-of-Thought: Large Language Models Can Do Parallel Decoding,,,,36,2,0.0,False,akhaliq,2023-07-31
2307.15199,,0.0,,0.0,0.0,0.0,PromptStyler: Prompt-driven Style Generation for Source-free Domain Generalization,,,,11,0,0.0,False,akhaliq,2023-07-31
2307.16125,,0.0,,0.0,0.0,0.0,SEED-Bench: Benchmarking Multimodal LLMs with Generative Comprehension,https://github.com/ailab-cvc/seed-bench,,,6,2,1.0,False,akhaliq,2023-08-01
2307.16890,,0.0,,0.0,0.0,0.0,Discovering Adaptable Symbolic Algorithms from Scratch,,,,5,0,0.0,False,akhaliq,2023-08-01
2307.16888,,0.0,,2.0,0.0,0.0,Virtual Prompt Injection for Instruction-Tuned Large Language Models,,,NAACL2023,6,2,0.0,True,akhaliq,2023-08-01
2307.16888,,0.0,,2.0,0.0,0.0,Virtual Prompt Injection for Instruction-Tuned Large Language Models,,,NeurIPS2023,6,2,0.0,True,akhaliq,2023-08-01
2307.16888,,0.0,,2.0,0.0,0.0,Virtual Prompt Injection for Instruction-Tuned Large Language Models,,,NeurIPS2024,6,2,0.0,True,akhaliq,2023-08-01
2307.16715,,0.0,,0.0,0.0,2.0,UniVTG: Towards Unified Video-Language Temporal Grounding,https://github.com/showlab/univtg,317.0,,10,2,1.0,True,akhaliq,2023-08-01
2307.16368,,0.0,,0.0,0.0,0.0,AntGPT: Can Large Language Models Help Long-term Action Anticipation from Videos?,https://github.com/brown-palm/AntGPT,,,11,0,0.0,False,akhaliq,2023-08-01
2307.16449,,0.0,,0.0,0.0,0.0,MovieChat: From Dense Token to Sparse Memory for Long Video Understanding,https://github.com/rese1f/MovieChat,507.0,CVPR2024,15,0,1.0,False,akhaliq,2023-08-01
2307.16184,,0.0,,0.0,0.0,1.0,"Unified Model for Image, Video, Audio and Language Tasks",https://github.com/mshukor/unival,224.0,,14,0,1.0,True,akhaliq,2023-08-01
2307.15771,,0.0,,0.0,0.0,0.0,The Hydra Effect: Emergent Self-repair in Language Model Computations,,,,18,0,0.0,False,akhaliq,2023-08-01
2307.15780,,0.0,,0.0,0.0,0.0,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,,,NAACL2023,24,4,0.0,False,akhaliq,2023-08-01
2307.15818,,0.0,,0.0,0.0,0.0,RT-2: Vision-Language-Action Models Transfer Web Knowledge to Robotic Control,,,,27,2,0.0,False,akhaliq,2023-08-01
2307.16372,,0.0,,3.0,3.0,4.0,LP-MusicCaps: LLM-Based Pseudo Music Captioning,https://github.com/seungheondoh/lp-music-caps,,,37,0,0.0,True,akhaliq,2023-08-01
2307.16789,,0.0,,0.0,1.0,0.0,ToolLLM: Facilitating Large Language Models to Master 16000+ Real-world APIs,https://github.com/openbmb/toolbench,,,97,4,1.0,True,akhaliq,2023-08-01
2307.16686,,0.0,,0.0,0.0,0.0,Guiding Image Captioning Models Toward More Specific Captions,,,,15,2,0.0,False,akhaliq,2023-08-01
2308.00675,,0.0,,0.0,0.0,0.0,Tool Documentation Enables Zero-Shot Tool-Usage with Large Language Models,,,,35,1,0.0,False,akhaliq,2023-08-02
2308.00304,,0.0,,0.0,0.0,0.0,Skills-in-Context Prompting: Unlocking Compositionality in Large Language Models,,,,23,1,0.0,False,akhaliq,2023-08-02
2308.00436,,0.0,,0.0,0.0,0.0,SelfCheck: Using LLMs to Zero-Shot Check Their Own Step-by-Step Reasoning,https://github.com/ningmiao/selfcheck,,,21,0,0.0,False,akhaliq,2023-08-02
2308.00113,,0.0,,0.0,0.0,1.0,Three Bricks to Consolidate Watermarks for Large Language Models,https://github.com/facebookresearch/three_bricks,,,13,0,1.0,True,akhaliq,2023-08-02
2308.00566,,0.0,,0.0,0.0,0.0,Predicting masked tokens in stochastic locations improves masked image modeling,,,,15,0,0.0,False,akhaliq,2023-08-02
2308.01313,,0.0,,0.0,0.0,0.0,"More Context, Less Distraction: Visual Classification by Inferring and Conditioning on Contextual Attributes",,,,8,0,0.0,False,akhaliq,2023-08-03
2308.01300,,0.0,,0.0,0.0,0.0,Revisiting DETR Pre-training for Object Detection,,,,8,0,0.0,False,akhaliq,2023-08-03
2308.00951,,0.0,,0.0,0.0,0.0,From Sparse to Soft Mixtures of Experts,https://github.com/google-research/vmoe,,,20,0,0.0,False,akhaliq,2023-08-03
2308.00906,,0.0,,0.0,0.0,0.0,ImageBrush: Learning Visual In-Context Instructions for Exemplar-Based Image Manipulation,,,NeurIPS2023,13,0,0.0,False,akhaliq,2023-08-03
2308.01317,,0.0,,0.0,0.0,0.0,ELIXR: Towards a general purpose X-ray artificial intelligence system through alignment of large language models and radiology vision encoders,,,,12,1,0.0,False,akhaliq,2023-08-03
2308.01904,,0.0,,0.0,0.0,0.0,DETR Doesn't Need Multi-Scale or Locality Design,https://github.com/impiga/plain-detr,192.0,,7,0,0.0,False,akhaliq,2023-08-04
2308.01499,,0.0,,0.0,0.0,0.0,TDMD: A Database for Dynamic Color Mesh Subjective and Objective Quality Explorations,,,,2,0,0.0,False,akhaliq,2023-08-04
2308.01379,,0.0,,0.0,0.0,0.0,Computational Long Exposure Mobile Photography,,,,3,0,0.0,False,akhaliq,2023-08-04
2308.01734,,0.0,,0.0,0.0,0.0,Ambient Adventures: Teaching ChatGPT on Developing Complex Stories,,,,6,0,0.0,False,akhaliq,2023-08-04
2308.01907,,0.0,,0.0,2.0,2.0,The All-Seeing Project: Towards Panoptic Visual Recognition and Understanding of the Open World,https://github.com/opengvlab/all-seeing,452.0,,10,0,1.0,True,akhaliq,2023-08-04
2308.01546,,0.0,,1.0,0.0,1.0,MusicLDM: Enhancing Novelty in Text-to-Music Generation Using Beat-Synchronous Mixup Strategies,https://github.com/retrocirce/musicldm,,,17,0,1.0,True,akhaliq,2023-08-04
2308.01544,,0.0,,0.0,0.0,0.0,Multimodal Neurons in Pretrained Text-Only Transformers,,,,15,0,0.0,False,akhaliq,2023-08-04
2308.01825,,0.0,,0.0,0.0,0.0,Scaling Relationship on Learning Mathematical Reasoning with Large Language Models,https://github.com/ofa-sys/gsm8k-screl,,,21,0,1.0,False,akhaliq,2023-08-04
2308.01390,,0.0,,5.0,0.0,2.0,OpenFlamingo: An Open-Source Framework for Training Large Autoregressive Vision-Language Models,https://github.com/mlfoundations/open_flamingo,3697.0,,31,2,1.0,True,akhaliq,2023-08-04
2308.01399,,0.0,,0.0,0.0,0.0,Learning to Model the World with Language,,,,34,0,0.0,False,akhaliq,2023-08-04
2308.01477,,0.0,,0.0,0.0,0.0,"HANDAL: A Dataset of Real-World Manipulable Object Categories with Pose Annotations, Affordances, and Reconstructions",,,,11,0,0.0,False,akhaliq,2023-08-04
2308.01320,,0.0,,0.0,0.0,0.0,"DeepSpeed-Chat: Easy, Fast and Affordable RLHF Training of ChatGPT-like Models at All Scales",https://github.com/microsoft/DeepSpeed,,,44,3,1.0,False,akhaliq,2023-08-04
2308.02453,,0.0,,0.0,0.0,0.0,Getting the Ball Rolling: Learning a Dexterous Policy for a Biomimetic Tendon-Driven Hand with Rolling Contact Joints,https://github.com/srl-ethz/faive_gym_oss,,,8,0,0.0,False,akhaliq,2023-08-07
2308.02151,,0.0,,0.0,0.0,0.0,Retroformer: Retrospective Large Language Agents with Policy Gradient Optimization,https://github.com/weirayao/retroformer,,,18,1,1.0,False,akhaliq,2023-08-07
2308.02490,,0.0,,0.0,2.0,1.0,MM-Vet: Evaluating Large Multimodal Models for Integrated Capabilities,https://github.com/yuweihao/mm-vet,256.0,,16,0,1.0,True,akhaliq,2023-08-07
2308.02487,,0.0,,0.0,0.0,1.0,Convolutions Die Hard: Open-Vocabulary Segmentation with Single Frozen Convolutional CLIP,https://github.com/bytedance/fc-clip,282.0,NeurIPS2023,12,0,1.0,True,akhaliq,2023-08-07
2308.02180,,0.0,,0.0,0.0,0.0,Scaling Clinical Trial Matching Using Large Language Models: A Case Study in Oncology,,,,9,0,0.0,False,akhaliq,2023-08-07
2308.01937,,0.0,,0.0,0.0,0.0,Training Data Protection with Compositional Diffusion Models,,,,5,0,0.0,False,akhaliq,2023-08-07
2308.03280,,0.0,,0.0,0.0,0.0,Mirror-NeRF: Learning Neural Radiance Fields for Mirrors with Whitted-Style Ray Tracing,,,,6,0,0.0,False,akhaliq,2023-08-08
2308.03028,,0.0,,0.0,0.0,0.0,Pre-Trained Large Language Models for Industrial Control,,,,6,0,0.0,False,akhaliq,2023-08-08
2308.03729,,0.0,,0.0,0.0,0.0,Tiny LVLM-eHub: Early Multimodal Experiments with Bard,https://github.com/opengvlab/multi-modality-arena,459.0,,9,0,0.0,False,akhaliq,2023-08-08
2308.03421,,0.0,,0.0,0.0,0.0,RecycleGPT: An Autoregressive Language Model with Recyclable Module,,,,7,1,0.0,False,akhaliq,2023-08-08
2308.02560,,0.0,,0.0,0.0,82.0,From Discrete Tokens to High-Fidelity Audio Using Multi-Band Diffusion,,,NeurIPS2023,4,0,0.0,True,akhaliq,2023-08-08
2308.03291,,0.0,,0.0,0.0,0.0,SynJax: Structured Probability Distributions for JAX,https://github.com/stanojevic/fast-mst-algorithm,14.0,EMNLP2023,5,0,0.0,False,akhaliq,2023-08-08
2308.03296,,0.0,,0.0,0.0,0.0,Studying Large Language Model Generalization with Influence Functions,,,,11,0,0.0,False,akhaliq,2023-08-08
2308.03290,,0.0,,0.0,0.0,0.0,FLIQS: One-Shot Mixed-Precision Floating-Point and Integer Quantization Search,,,,5,0,0.0,False,akhaliq,2023-08-08
2308.03427,,0.0,,0.0,0.0,0.0,TPTU: Task Planning and Tool Usage of Large Language Model-based AI Agents,,,,14,0,0.0,False,akhaliq,2023-08-08
2308.02669,,0.0,,0.0,0.0,0.0,ConceptLab: Creative Generation using Diffusion Prior Constraints,,,,23,1,0.0,False,akhaliq,2023-08-08
2308.03526,,0.0,,0.0,0.0,0.0,AlphaStar Unplugged: Large-Scale Offline Reinforcement Learning,,,,25,0,0.0,False,akhaliq,2023-08-08
2308.03610,,0.0,,1.0,0.0,0.0,AvatarVerse: High-quality & Stable 3D Avatar Creation from Text and Pose,https://github.com/bytedance/AvatarVerse,,,23,1,1.0,True,akhaliq,2023-08-08
2308.03757,,0.0,,0.0,0.0,0.0,3D Motion Magnification: Visualizing Subtle Motions with Time Varying Radiance Fields,,,,10,0,0.0,False,akhaliq,2023-08-08
2308.02510,,0.0,,0.0,0.0,0.0,Seeing through the Brain: Image Reconstruction of Visual Perception from Human Brain Signals,,,,21,3,0.0,False,akhaliq,2023-08-08
2308.03279,,0.0,,10.0,3.0,4.0,UniversalNER: Targeted Distillation from Large Language Models for Open Named Entity Recognition,,,,21,2,0.0,True,akhaliq,2023-08-08
2308.03688,,0.0,,0.0,0.0,0.0,AgentBench: Evaluating LLMs as Agents,https://github.com/thudm/agentbench,2165.0,,24,0,0.0,False,akhaliq,2023-08-08
2308.04079,,0.0,,0.0,0.0,0.0,3D Gaussian Splatting for Real-Time Radiance Field Rendering,https://github.com/graphdeco-inria/gaussian-splatting,14122.0,,165,13,1.0,False,akhaliq,2023-08-09
2308.03958,,0.0,,0.0,0.0,0.0,Simple synthetic data reduces sycophancy in large language models,https://github.com/google/sycophancy-intervention,105.0,,21,0,1.0,False,akhaliq,2023-08-09
2308.04265,,0.0,,0.0,0.0,0.0,FLIRT: Feedback Loop In-context Red Teaming,,,EMNLP2024,12,0,0.0,False,akhaliq,2023-08-09
2308.04430,,0.0,,0.0,0.0,0.0,SILO Language Models: Isolating Legal Risk In a Nonparametric Datastore,https://github.com/kernelmachine/silo-lm,80.0,NeurIPS2023,9,0,1.0,False,akhaliq,2023-08-09
2308.04430,,0.0,,0.0,0.0,0.0,SILO Language Models: Isolating Legal Risk In a Nonparametric Datastore,https://github.com/kernelmachine/silo-lm,80.0,NeurIPS2023,9,0,1.0,False,akhaliq,2023-08-09
2308.04430,,0.0,,0.0,0.0,0.0,SILO Language Models: Isolating Legal Risk In a Nonparametric Datastore,https://github.com/kernelmachine/silo-lm,80.0,NeurIPS2024,9,0,1.0,False,akhaliq,2023-08-09
2308.04430,,0.0,,0.0,0.0,0.0,SILO Language Models: Isolating Legal Risk In a Nonparametric Datastore,https://github.com/kernelmachine/silo-lm,80.0,NeurIPS2024,9,0,1.0,False,akhaliq,2023-08-09
2308.03793,,0.0,,0.0,0.0,0.0,ReCLIP: Refine Contrastive Language Image Pre-Training with Source Free Domain Adaptation,https://github.com/michiganleon/reclip_wacv,,,10,0,0.0,False,akhaliq,2023-08-09
2308.04623,,0.0,,0.0,0.0,0.0,Accelerating LLM Inference with Staged Speculative Decoding,,,,23,4,0.0,False,akhaliq,2023-08-10
2308.04556,,0.0,,0.0,0.0,0.0,FocalFormer3D : Focusing on Hard Instance for 3D Object Detection,https://github.com/NVlabs/FocalFormer3D,164.0,,8,0,0.0,False,akhaliq,2023-08-10
2308.04729,,0.0,,0.0,0.0,0.0,JEN-1: Text-Guided Universal Music Generation with Omnidirectional Diffusion Models,,,,31,6,0.0,False,akhaliq,2023-08-10
2308.04592,,0.0,,0.0,0.0,0.0,Shepherd: A Critic for Language Model Generation,https://github.com/facebookresearch/shepherd,,,29,5,0.0,False,akhaliq,2023-08-10
2308.05734,,0.0,,5.0,0.0,37.0,AudioLDM 2: Learning Holistic Audio Generation with Self-supervised Pretraining,https://github.com/haoheliu/AudioLDM2,2269.0,,36,0,1.0,True,akhaliq,2023-08-11
2308.05374,,0.0,,0.0,0.0,0.0,Trustworthy LLMs: a Survey and Guideline for Evaluating Large Language Models' Alignment,https://github.com/kevinyaobytedance/llm_eval,13.0,NeurIPS2023,27,2,0.0,False,akhaliq,2023-08-11
2308.05374,,0.0,,0.0,0.0,0.0,Trustworthy LLMs: a Survey and Guideline for Evaluating Large Language Models' Alignment,https://github.com/kevinyaobytedance/llm_eval,13.0,NeurIPS2024,27,2,0.0,False,akhaliq,2023-08-11
2308.05737,,0.0,,0.0,0.0,0.0,"Follow Anything: Open-set detection, tracking, and following in real-time",https://github.com/alaamaalouf/followanything,359.0,,11,0,0.0,False,akhaliq,2023-08-11
2308.05326,,0.0,,0.0,0.0,0.0,OpenProteinSet: Training data for structural biology at scale,https://github.com/aqlaboratory/openfold,,,10,0,0.0,False,akhaliq,2023-08-11
2308.05371,,0.0,,0.0,0.0,0.0,Flexible Isosurface Extraction for Gradient-Based Mesh Optimization,,,,10,0,0.0,False,akhaliq,2023-08-11
2308.05221,,0.0,,0.0,0.0,0.0,"Alexa, play with robot: Introducing the First Alexa Prize SimBot Challenge on Embodied AI",,,,9,0,0.0,False,akhaliq,2023-08-11
2308.05732,,0.0,,0.0,0.0,0.0,PDE-Refiner: Achieving Accurate Long Rollouts with Neural PDE Solvers,,,NeurIPS2023,8,0,0.0,False,akhaliq,2023-08-11
2308.06125,,0.0,,0.0,0.0,0.0,Improving Joint Speech-Text Representations Without Alignment,,,,7,0,0.0,False,akhaliq,2023-08-14
2308.06261,,0.0,,0.0,0.0,0.0,Enhancing Network Management Using Code Generated by Large Language Models,https://github.com/microsoft/nemoeval,,,5,3,0.0,False,akhaliq,2023-08-14
2308.05960,,0.0,,0.0,0.0,0.0,BOLAA: Benchmarking and Orchestrating LLM-augmented Autonomous Agents,https://github.com/salesforce/bolaa,167.0,,18,2,0.0,False,akhaliq,2023-08-14
2308.05884,,0.0,,1.0,4.0,0.0,PIPPA: A Partially Synthetic Conversational Dataset,,,,28,2,0.0,True,akhaliq,2023-08-14
2308.06259,,0.0,,17.0,5.0,6.0,Self-Alignment with Instruction Backtranslation,,,,40,2,0.0,True,akhaliq,2023-08-14
2308.06103,,0.0,,0.0,0.0,0.0,Composable Function-preserving Expansions for Transformer Architectures,,,,19,1,0.0,False,akhaliq,2023-08-14
2308.07124,,0.0,,6.0,6.0,9.0,OctoPack: Instruction Tuning Code Large Language Models,https://github.com/bigcode-project/octopack,429.0,NeurIPS2023,28,1,1.0,True,akhaliq,2023-08-15
2308.07124,,0.0,,6.0,6.0,9.0,OctoPack: Instruction Tuning Code Large Language Models,https://github.com/bigcode-project/octopack,429.0,NeurIPS2024,28,1,1.0,True,akhaliq,2023-08-15
2308.06873,,0.0,,0.0,0.0,0.0,SpeechX: Neural Codec Language Model as a Versatile Speech Transformer,,,,25,1,0.0,False,akhaliq,2023-08-15
2308.07317,,0.0,,53.0,4.0,80.0,"Platypus: Quick, Cheap, and Powerful Refinement of LLMs",https://github.com/arielnlee/Platypus,624.0,NeurIPS2023,23,4,1.0,True,akhaliq,2023-08-15
2308.07317,,0.0,,53.0,4.0,80.0,"Platypus: Quick, Cheap, and Powerful Refinement of LLMs",https://github.com/arielnlee/Platypus,624.0,NeurIPS2024,23,4,1.0,True,akhaliq,2023-08-15
2308.06912,,0.0,,0.0,0.0,0.0,CausalLM is not optimal for in-context learning,https://github.com/google-research/causallm_icl,,,18,1,0.0,False,akhaliq,2023-08-15
2308.06721,,0.0,,10.0,1.0,100.0,IP-Adapter: Text Compatible Image Prompt Adapter for Text-to-Image Diffusion Models,https://github.com/tencent-ailab/IP-Adapter,5145.0,,27,2,0.0,True,akhaliq,2023-08-15
2308.07228,,0.0,,0.0,0.0,2.0,RestoreFormer++: Towards Real-World Blind Face Restoration from Undegraded Key-Value Pairs,https://github.com/wzhouxiff/restoreformerplusplus,,,9,0,1.0,True,akhaliq,2023-08-15
2308.07316,,0.0,,0.0,0.0,0.0,Jurassic World Remake: Bringing Ancient Fossils Back to Life via Zero-Shot Long Image-to-Image Translation,https://github.com/alexmartin1722/Revive-2I,,,6,1,1.0,False,akhaliq,2023-08-15
2308.07286,,0.0,,0.0,0.0,0.0,The Devil is in the Errors: Leveraging Large Language Models for Fine-grained Machine Translation Evaluation,,,EMNLP2023,5,0,0.0,False,akhaliq,2023-08-15
2308.06595,,0.0,,0.0,1.0,0.0,VisIT-Bench: A Benchmark for Vision-Language Instruction Following Inspired by Real-World Use,https://github.com/mlfoundations/VisIT-Bench,,,5,1,1.0,True,akhaliq,2023-08-15
2308.07795,,0.0,,0.0,0.0,0.0,Learning to Identify Critical States for Reinforcement Learning from Videos,https://github.com/ai-initiative-kaust/videorlcs,26.0,,6,0,0.0,False,akhaliq,2023-08-16
2308.07395,,0.0,,0.0,0.0,0.0,Text Injection for Capitalization and Turn-Taking Prediction in Speech Models,,,,6,0,0.0,False,akhaliq,2023-08-16
2308.07903,,0.0,,0.0,0.0,0.0,Relightable and Animatable Neural Avatar from Sparse-View Video,,,CVPR2024,9,0,0.0,False,akhaliq,2023-08-16
2308.07922,,0.0,,0.0,0.0,0.0,RAVEN: In-Context Learning with Retrieval Augmented Encoder-Decoder Language Models,https://github.com/jeffhj/raven,4.0,COLM2024,17,1,1.0,False,akhaliq,2023-08-16
2308.07926,,0.0,,0.0,0.0,0.0,CoDeF: Content Deformation Fields for Temporally Consistent Video Processing,https://github.com/qiuyu96/codef,4830.0,CVPR2024,27,1,0.0,False,akhaliq,2023-08-16
2308.07921,,0.0,,0.0,0.0,0.0,Solving Challenging Math Word Problems Using GPT-4 Code Interpreter with Code-based Self-Verification,,,,22,1,0.0,False,akhaliq,2023-08-16
2308.07891,,0.0,,2.0,2.0,0.0,Link-Context Learning for Multimodal LLMs,https://github.com/isekai-portal/Link-Context-Learning,80.0,CVPR2024,15,1,1.0,True,akhaliq,2023-08-16
2308.08545,,0.0,,0.0,0.0,0.0,TeCH: Text-guided Reconstruction of Lifelike Clothed Humans,https://github.com/huangyangyi/tech,,,33,3,0.0,False,akhaliq,2023-08-17
2308.08316,,0.0,,0.0,0.0,10.0,Dual-Stream Diffusion Net for Text-to-Video Generation,,,,23,3,0.0,True,akhaliq,2023-08-17
2308.07968,,0.0,,0.0,0.0,0.0,Teach LLMs to Personalize -- An Approach inspired by Writing Education,,,,25,0,0.0,False,akhaliq,2023-08-17
2308.08089,,0.0,,1.0,0.0,1.0,"DragNUWA: Fine-grained Control in Video Generation by Integrating Text, Image, and Trajectory",,,,21,0,0.0,True,akhaliq,2023-08-17
